environment_step,learning_update,td_loss
70,1,0.007541988044977188
80,2,0.0476042777299881
90,3,0.04800298437476158
100,4,0.05205677077174187
110,5,0.04186941683292389
120,6,0.12199321389198303
130,7,0.39496269822120667
140,8,0.1863413006067276
150,9,0.19257865846157074
160,10,0.2915186583995819
170,11,0.3205219805240631
180,12,0.23511022329330444
190,13,0.42139020562171936
200,14,0.16074201464653015
210,15,0.1447705328464508
220,16,0.1578664928674698
230,17,0.21699762344360352
240,18,0.4135640561580658
250,19,0.0993034690618515
260,20,0.12469971925020218
270,21,0.2749179005622864
280,22,0.2128140777349472
290,23,0.16789600253105164
300,24,0.25885581970214844
310,25,0.0949154794216156
320,26,0.21882480382919312
330,27,0.16590917110443115
340,28,0.21377623081207275
350,29,0.3741854429244995
360,30,0.2383471578359604
370,31,0.16624821722507477
380,32,0.46124374866485596
390,33,0.10340678691864014
400,34,0.43687766790390015
410,35,0.25684744119644165
420,36,0.2769266963005066
430,37,0.24364949762821198
440,38,0.3052767813205719
450,39,0.4737277925014496
460,40,0.07696878910064697
470,41,0.18955080211162567
480,42,0.2966553568840027
490,43,0.1834641396999359
500,44,0.26589930057525635
510,45,0.2530564069747925
520,46,0.22787147760391235
530,47,0.37736061215400696
540,48,0.39078181982040405
550,49,0.2857262194156647
560,50,0.5605065822601318
570,51,0.2937224209308624
580,52,0.4480849504470825
590,53,0.2746596932411194
600,54,0.5310888290405273
610,55,0.2941763997077942
620,56,0.4410742521286011
630,57,0.4038273096084595
640,58,0.3346202075481415
650,59,0.4841630458831787
660,60,0.30731201171875
670,61,0.4356534779071808
680,62,0.3043324053287506
690,63,0.2254182994365692
700,64,0.48753470182418823
710,65,0.47328415513038635
720,66,0.3655821979045868
730,67,0.3279833197593689
740,68,0.5108368396759033
750,69,0.31840798258781433
760,70,0.13978520035743713
770,71,0.21553729474544525
780,72,0.44022873044013977
790,73,0.31059837341308594
800,74,0.28152093291282654
810,75,0.28719714283943176
820,76,0.10598848015069962
830,77,0.4582251310348511
840,78,0.5195348262786865
850,79,0.4140290319919586
860,80,0.3485483229160309
870,81,0.1453532576560974
880,82,0.4872188866138458
890,83,0.35280027985572815
900,84,0.19410604238510132
910,85,0.35796844959259033
920,86,0.21538355946540833
930,87,0.27868643403053284
940,88,0.3563843071460724
950,89,0.28048422932624817
960,90,0.23957720398902893
970,91,0.3343413472175598
980,92,0.745052695274353
990,93,0.24843452870845795
1000,94,0.34093743562698364
1010,95,0.2759668529033661
1020,96,0.5616399049758911
1030,97,0.20710594952106476
1040,98,0.5496991276741028
1050,99,0.4632163643836975
1060,100,0.44647473096847534
1070,101,0.39550262689590454
1080,102,0.3078829050064087
1090,103,0.34692803025245667
1100,104,0.2728327810764313
1110,105,0.23225167393684387
1120,106,0.4789600372314453
1130,107,0.3136187791824341
1140,108,0.3603716492652893
1150,109,0.3986110985279083
1160,110,0.4089311957359314
1170,111,0.4371209740638733
1180,112,0.37235310673713684
1190,113,0.37108325958251953
1200,114,0.27511176466941833
1210,115,0.3924660086631775
1220,116,0.5163900852203369
1230,117,0.4229421019554138
1240,118,0.31507018208503723
1250,119,0.344232439994812
1260,120,0.4697088599205017
1270,121,0.4323004186153412
1280,122,0.1730065494775772
1290,123,0.4698922038078308
1300,124,0.6476038098335266
1310,125,0.37331902980804443
1320,126,0.7202582955360413
1330,127,0.6600282788276672
1340,128,0.5534350275993347
1350,129,0.3470567464828491
1360,130,0.2731591463088989
1370,131,0.30622997879981995
1380,132,0.22167471051216125
1390,133,0.7514358162879944
1400,134,0.3837272524833679
1410,135,0.4587644934654236
1420,136,0.36994224786758423
1430,137,0.6386569738388062
1440,138,0.4062047004699707
1450,139,0.5740453600883484
1460,140,0.34083235263824463
1470,141,0.4423927068710327
1480,142,0.2828584313392639
1490,143,0.7150614261627197
1500,144,0.14809167385101318
1510,145,0.3962652087211609
1520,146,0.4233225882053375
1530,147,0.6633756756782532
1540,148,0.8918033242225647
1550,149,0.4295816123485565
1560,150,0.5774795413017273
1570,151,0.45186173915863037
1580,152,0.19712993502616882
1590,153,0.3785867691040039
1600,154,0.32973968982696533
1610,155,0.3548256456851959
1620,156,0.4040188789367676
1630,157,0.463279128074646
1640,158,0.35100117325782776
1650,159,0.2428155094385147
1660,160,0.7358258366584778
1670,161,0.5767967104911804
1680,162,0.5693677663803101
1690,163,0.5575153827667236
1700,164,0.4073481559753418
1710,165,0.30434778332710266
1720,166,0.41413450241088867
1730,167,0.5946574211120605
1740,168,0.35294923186302185
1750,169,0.27691712975502014
1760,170,0.24705550074577332
1770,171,0.5385817289352417
1780,172,0.508053719997406
1790,173,0.6289735436439514
1800,174,0.48008492588996887
1810,175,0.7806316018104553
1820,176,0.6262760758399963
1830,177,0.3893889784812927
1840,178,0.6565738916397095
1850,179,0.20183327794075012
1860,180,0.29120880365371704
1870,181,0.509956955909729
1880,182,0.3278750777244568
1890,183,0.44772323966026306
1900,184,0.4100238084793091
1910,185,0.6083875298500061
1920,186,0.49748343229293823
1930,187,0.5086550712585449
1940,188,0.4170829951763153
1950,189,0.3445270359516144
1960,190,0.7827758193016052
1970,191,0.4769415855407715
1980,192,0.5316816568374634
1990,193,0.30285435914993286
2000,194,0.4267071783542633
2010,195,0.30939939618110657
2020,196,0.4602018892765045
2030,197,0.2800343632698059
2040,198,0.3225134611129761
2050,199,0.5506457090377808
2060,200,0.21495500206947327
2070,201,0.35090696811676025
2080,202,0.6246647834777832
2090,203,0.3760588765144348
2100,204,0.38118693232536316
2110,205,0.4428139328956604
2120,206,0.7106392979621887
2130,207,0.3904719948768616
2140,208,0.31761738657951355
2150,209,0.4683274030685425
2160,210,0.44559529423713684
2170,211,0.4445493519306183
2180,212,0.3072199523448944
2190,213,0.16717661917209625
2200,214,0.43158724904060364
2210,215,0.37319451570510864
2220,216,0.6280386447906494
2230,217,0.3377036154270172
2240,218,0.28086668252944946
2250,219,0.4334012567996979
2260,220,0.5067532658576965
2270,221,0.9572672843933105
2280,222,0.4600333273410797
2290,223,0.2931945323944092
2300,224,0.46445780992507935
2310,225,0.2617844045162201
2320,226,0.39375385642051697
2330,227,0.2881816029548645
2340,228,0.4316864013671875
2350,229,0.5547342300415039
2360,230,0.4233919084072113
2370,231,0.5090544819831848
2380,232,0.7263834476470947
2390,233,0.34593671560287476
