environment_step,learning_update,td_loss
70,1,0.02227088436484337
80,2,0.002229119651019573
90,3,0.004541069734841585
100,4,0.009686661884188652
110,5,0.005908452905714512
120,6,0.0037949001416563988
130,7,0.0031881523318588734
140,8,0.00201667589135468
150,9,0.009571898728609085
160,10,0.006545749958604574
170,11,0.009464263916015625
180,12,0.1461121290922165
190,13,0.0031434153206646442
200,14,0.042431190609931946
210,15,0.2231968492269516
220,16,0.04640790820121765
230,17,0.042961522936820984
240,18,0.16287943720817566
250,19,0.0925300195813179
260,20,0.21216773986816406
270,21,0.11552540212869644
280,22,0.179582417011261
290,23,0.13877557218074799
300,24,0.11585646122694016
310,25,0.17264187335968018
320,26,0.21304796636104584
330,27,0.26883983612060547
340,28,0.20197798311710358
350,29,0.1830831617116928
360,30,0.3392055630683899
370,31,0.2604732811450958
380,32,0.2900976538658142
390,33,0.1172274649143219
400,34,0.3690757155418396
410,35,0.18776927888393402
420,36,0.2621818482875824
430,37,0.2914867699146271
440,38,0.46549999713897705
450,39,0.2777082920074463
460,40,0.36581408977508545
470,41,0.35190248489379883
480,42,0.30730754137039185
490,43,0.22150960564613342
500,44,0.27604055404663086
510,45,0.33704376220703125
520,46,0.4412827789783478
530,47,0.2982066869735718
540,48,0.2307620644569397
550,49,0.2626153528690338
560,50,0.4526527523994446
570,51,0.2867722809314728
580,52,0.23818789422512054
590,53,0.22219428420066833
600,54,0.252229243516922
610,55,0.3879850506782532
620,56,0.4192443788051605
630,57,0.3521130383014679
640,58,0.24854566156864166
650,59,0.4170580506324768
660,60,0.5638962388038635
670,61,0.49446630477905273
680,62,0.45034676790237427
690,63,0.3114868402481079
700,64,0.281039297580719
710,65,0.49278128147125244
720,66,0.5023736357688904
730,67,0.19162839651107788
740,68,0.1629382073879242
750,69,0.2967020571231842
760,70,0.5671489834785461
770,71,0.3853893280029297
780,72,0.35040774941444397
790,73,0.412014901638031
800,74,0.44319242238998413
810,75,0.2700554430484772
820,76,0.21118897199630737
830,77,0.5063582062721252
840,78,0.14285197854042053
850,79,0.1513243466615677
860,80,0.30982983112335205
870,81,0.6053965091705322
880,82,0.37054499983787537
890,83,0.2184763103723526
900,84,0.11873757094144821
910,85,0.3636600077152252
920,86,0.48614534735679626
930,87,0.2095959186553955
940,88,0.41001346707344055
950,89,0.4761412441730499
960,90,0.5197409987449646
970,91,0.6348506212234497
980,92,0.5368971824645996
990,93,0.4961393475532532
1000,94,0.5680292844772339
1010,95,0.4368535876274109
1020,96,0.4081592559814453
1030,97,0.3207123875617981
1040,98,0.44761404395103455
1050,99,0.25302615761756897
1060,100,0.4964706003665924
1070,101,0.23076432943344116
1080,102,0.35290899872779846
1090,103,0.28204861283302307
1100,104,0.1951909363269806
1110,105,0.5890437960624695
1120,106,0.3923777639865875
1130,107,0.42350903153419495
1140,108,0.4877717196941376
1150,109,0.4980945587158203
1160,110,0.7113471031188965
1170,111,0.587644636631012
1180,112,0.4981464147567749
1190,113,0.36377203464508057
1200,114,0.3259178102016449
1210,115,0.2930688261985779
1220,116,0.4677877128124237
1230,117,0.2966392934322357
1240,118,0.6765509247779846
1250,119,0.39495745301246643
1260,120,0.33623936772346497
1270,121,0.22680920362472534
1280,122,0.36674022674560547
1290,123,0.25538545846939087
1300,124,0.41686683893203735
1310,125,0.6031136512756348
1320,126,0.4570764899253845
1330,127,0.3090476989746094
1340,128,0.46754568815231323
1350,129,0.5666007995605469
1360,130,0.28543177247047424
1370,131,0.5850169658660889
1380,132,0.38115158677101135
1390,133,0.24550478160381317
1400,134,0.49630260467529297
1410,135,0.48342692852020264
1420,136,0.1816333830356598
1430,137,0.3439660966396332
1440,138,0.7161878943443298
1450,139,0.4792250096797943
1460,140,0.37241652607917786
1470,141,0.46274885535240173
1480,142,0.2595354914665222
1490,143,0.6402850151062012
1500,144,0.2692869305610657
1510,145,0.5086932182312012
1520,146,0.3099343478679657
1530,147,0.563285231590271
1540,148,0.43525663018226624
1550,149,0.32964134216308594
1560,150,0.290910005569458
1570,151,0.6257973909378052
1580,152,0.4561291038990021
1590,153,0.4330073893070221
1600,154,0.5409692525863647
1610,155,0.32216548919677734
1620,156,0.5104778409004211
1630,157,0.14670534431934357
1640,158,0.5548377633094788
1650,159,0.575141966342926
1660,160,0.45687106251716614
1670,161,0.6304050087928772
1680,162,0.5998277068138123
1690,163,0.44380053877830505
1700,164,0.48960354924201965
1710,165,0.3226146697998047
1720,166,0.3111780881881714
1730,167,0.5167239904403687
1740,168,0.4394134283065796
1750,169,0.26875612139701843
1760,170,0.5057147741317749
1770,171,0.2925270199775696
1780,172,0.5241332054138184
1790,173,0.34723517298698425
1800,174,0.5125522613525391
1810,175,0.3297637403011322
1820,176,0.30376482009887695
1830,177,0.3700796365737915
1840,178,0.4802878499031067
1850,179,0.40664222836494446
1860,180,0.4367204010486603
1870,181,0.4260886609554291
1880,182,0.7813671827316284
1890,183,0.31585893034935
1900,184,0.42375606298446655
1910,185,0.5121742486953735
1920,186,0.3538946211338043
1930,187,0.31306540966033936
1940,188,0.38633012771606445
1950,189,0.26145488023757935
1960,190,0.33617275953292847
1970,191,0.4106059670448303
1980,192,0.3110542595386505
1990,193,0.29968568682670593
2000,194,0.5286558270454407
2010,195,0.3442397117614746
2020,196,0.7003583312034607
2030,197,0.18957312405109406
2040,198,0.6340726613998413
2050,199,0.24626493453979492
2060,200,0.5130341053009033
2070,201,0.2930648922920227
2080,202,0.43865883350372314
2090,203,0.7396960258483887
2100,204,0.575732409954071
2110,205,0.3240460753440857
2120,206,0.6006866693496704
2130,207,0.3194299340248108
2140,208,0.3404044508934021
2150,209,0.7394861578941345
2160,210,0.2871001660823822
2170,211,0.25146785378456116
2180,212,0.48384153842926025
2190,213,0.36386287212371826
2200,214,0.33380186557769775
2210,215,0.3780677318572998
2220,216,0.6724979281425476
2230,217,0.49421483278274536
2240,218,0.32059770822525024
2250,219,0.3313363194465637
2260,220,0.42650267481803894
2270,221,0.34856754541397095
